numeric_code,iso_code,country,year,human_development_groups,hdi_rank_2021,undp_developing_regions,least_devpd_country,landlock_deving_country,small_island_deving_country,population,gdp,happiness_index,gini_index,income_group,happiness_index_rank_62,co2_per_capita,consumption_co2_per_capita,material_footprint_per_capita,energy_per_capita,renewables_consumption,temperature_change_from_co2,share_global_co2,land_use_change_co2_per_capita,continent,sub_continent_un,hemisphere,latitude,longitude,co2_consumption_production_gap,co2_consumption_production_ratio,happiness_per_co2,happiness_per_consumption_co2,happiness_per_material_footprint,happiness_per_1000_energy,inequality_adjusted_happiness,ineq_adj_happiness_per_co2,ineq_adj_happiness_per_consumption_co2,ineq_adj_happiness_per_material_footprint,ineq_adj_happiness_per_1000_energy,co2_per_1000_energy,material_footprint_per_1000_energy,happiness_percentile_by_year,consumption_co2_percentile_by_year,material_footprint_percentile_by_year,high_happiness_lower_consumption_co2,high_happiness_lower_material_footprint
250,FRA,France,2013,Very High,28,NOTAPPLICABLE,False,False,False,64387736,2414733629218.0,6.764,32.5,High income,19,5.591,7.507,20.95,45428.73,284.361,0.016,1.021,-0.216,Europe,Western Europe,Northern Hemisphere,46.0,2.0,1.916,1.343,1.21,0.901,0.323,0.149,4.566,0.817,0.608,0.218,0.101,0.123,0.461,0.71,0.532,0.597,False,False
250,FRA,France,2014,Very High,28,NOTAPPLICABLE,False,False,False,64692495,2437822780219.0,6.67,32.3,High income,20,5.067,6.936,20.75,43247.398,272.726,0.016,0.924,-0.208,Europe,Western Europe,Northern Hemisphere,46.0,2.0,1.869,1.369,1.316,0.962,0.321,0.154,4.516,0.891,0.651,0.218,0.104,0.117,0.48,0.694,0.468,0.565,False,False
250,FRA,France,2015,Very High,28,NOTAPPLICABLE,False,False,False,64916337,2464953810985.0,6.575,32.7,High income,22,5.116,6.696,20.15,43493.316,266.623,0.016,0.938,-0.096,Europe,Western Europe,Northern Hemisphere,46.0,2.0,1.58,1.309,1.285,0.982,0.326,0.151,4.425,0.865,0.661,0.22,0.102,0.118,0.463,0.661,0.484,0.565,False,False
250,FRA,France,2016,Very High,28,NOTAPPLICABLE,False,False,False,65086853,2491956183265.0,6.478,31.9,High income,24,5.155,6.99,19.79,42506.238,282.738,0.016,0.948,-0.171,Europe,Western Europe,Northern Hemisphere,46.0,2.0,1.835,1.356,1.257,0.927,0.327,0.152,4.412,0.856,0.631,0.223,0.104,0.121,0.466,0.629,0.484,0.565,False,False
250,FRA,France,2017,Very High,28,NOTAPPLICABLE,False,False,False,65284775,2549057506683.0,6.442,31.6,High income,23,5.183,6.939,19.7,42218.559,266.731,0.016,0.941,0.287,Europe,Western Europe,Northern Hemisphere,46.0,2.0,1.756,1.339,1.243,0.928,0.327,0.153,4.406,0.85,0.635,0.224,0.104,0.123,0.467,0.645,0.452,0.548,False,False
250,FRA,France,2018,Very High,28,NOTAPPLICABLE,False,False,False,65519537,2596599107835.0,6.489,32.4,High income,19,4.931,6.961,17.61,42589.262,316.88,0.016,0.88,-0.207,Europe,Western Europe,Northern Hemisphere,46.0,2.0,2.03,1.412,1.316,0.932,0.368,0.152,4.387,0.89,0.63,0.249,0.103,0.116,0.413,0.71,0.452,0.484,False,False
250,FRA,France,2019,Very High,28,NOTAPPLICABLE,False,False,False,65729460,2644453795826.0,6.592,31.2,High income,20,4.812,6.734,17.1,41554.387,316.482,0.016,0.853,0.172,Europe,Western Europe,Northern Hemisphere,46.0,2.0,1.922,1.399,1.37,0.979,0.385,0.159,4.535,0.942,0.673,0.265,0.109,0.116,0.412,0.694,0.435,0.468,False,False
250,FRA,France,2020,Very High,28,NOTAPPLICABLE,False,False,False,65905273,2438594133224.0,6.664,30.7,High income,19,4.272,6.054,17.1,37087.555,336.373,0.017,0.801,-0.031,Europe,Western Europe,Northern Hemisphere,46.0,2.0,1.782,1.417,1.56,1.101,0.39,0.18,4.618,1.081,0.763,0.27,0.125,0.115,0.461,0.71,0.419,0.468,False,False
250,FRA,France,2021,Very High,28,NOTAPPLICABLE,False,False,False,66083547,2604822841790.0,6.69,31.5,High income,18,4.65,6.661,17.1,39307.219,330.825,0.017,0.833,-0.129,Europe,Western Europe,Northern Hemisphere,46.0,2.0,2.011,1.432,1.439,1.004,0.391,0.17,4.583,0.986,0.688,0.268,0.117,0.118,0.435,0.726,0.435,0.468,False,False
826,GBR,United Kingdom,2013,Very High,18,NOTAPPLICABLE,False,False,False,64389386,2296252599482.0,6.883,32.7,High income,17,7.418,9.704,17.86,37094.207,158.219,0.034,1.354,0.275,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.286,1.308,0.928,0.709,0.385,0.186,4.632,0.624,0.477,0.259,0.125,0.2,0.481,0.742,0.677,0.468,False,False
826,GBR,United Kingdom,2014,Very High,18,NOTAPPLICABLE,False,False,False,64865914,2369725553442.0,6.875,33.1,High income,18,6.765,9.325,19.09,34774.93,190.845,0.034,1.237,0.207,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.56,1.378,1.016,0.737,0.36,0.198,4.599,0.68,0.493,0.241,0.132,0.195,0.549,0.726,0.661,0.516,False,False
826,GBR,United Kingdom,2015,Very High,18,NOTAPPLICABLE,False,False,False,65382107,2426435869267.0,6.867,33.3,High income,18,6.461,9.131,18.97,34863.777,239.227,0.034,1.193,0.343,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.67,1.413,1.063,0.752,0.362,0.197,4.58,0.709,0.502,0.241,0.131,0.185,0.544,0.726,0.661,0.5,False,False
826,GBR,United Kingdom,2016,Very High,18,NOTAPPLICABLE,False,False,False,65893359,2478973016876.0,6.725,33.1,High income,18,6.062,8.844,18.27,34099.367,237.927,0.034,1.129,0.324,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.782,1.459,1.109,0.76,0.368,0.197,4.499,0.742,0.509,0.246,0.132,0.178,0.536,0.726,0.661,0.484,False,False
826,GBR,United Kingdom,2017,Very High,18,NOTAPPLICABLE,False,False,False,66354473,2539548543933.0,6.714,32.6,High income,16,5.838,8.414,18.2,33924.512,277.959,0.035,1.077,0.187,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.576,1.441,1.15,0.798,0.369,0.198,4.525,0.775,0.538,0.249,0.133,0.172,0.536,0.758,0.629,0.468,False,True
826,GBR,United Kingdom,2018,Very High,18,NOTAPPLICABLE,False,False,False,66752473,2582848171416.0,6.814,33.7,High income,16,5.689,8.168,18.01,33653.051,311.597,0.035,1.034,0.35,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.479,1.436,1.198,0.834,0.378,0.202,4.518,0.794,0.553,0.251,0.134,0.169,0.535,0.758,0.581,0.516,False,False
826,GBR,United Kingdom,2019,Very High,18,NOTAPPLICABLE,False,False,False,67110958,2624285076706.0,7.054,32.8,High income,12,5.435,7.819,17.85,32676.998,341.011,0.035,0.984,0.158,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.384,1.439,1.298,0.902,0.395,0.216,4.74,0.872,0.606,0.266,0.145,0.166,0.546,0.823,0.565,0.508,False,False
826,GBR,United Kingdom,2020,Very High,18,NOTAPPLICABLE,False,False,False,67351860,2334804059780.0,7.165,32.7,High income,11,4.844,6.977,17.85,29440.059,374.262,0.035,0.928,0.136,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.133,1.44,1.479,1.027,0.401,0.243,4.822,0.995,0.691,0.27,0.164,0.165,0.606,0.839,0.532,0.508,False,False
826,GBR,United Kingdom,2021,Very High,18,NOTAPPLICABLE,False,False,False,67668788,2512190098029.0,7.064,32.4,High income,14,5.059,7.649,17.85,29422.24,344.991,0.035,0.929,0.03,Europe,Northern Europe,Northern Hemisphere,54.0,-2.0,2.59,1.512,1.396,0.924,0.396,0.24,4.775,0.944,0.624,0.268,0.162,0.172,0.607,0.79,0.565,0.508,False,False
300,GRC,Greece,2013,Very High,33,NOTAPPLICABLE,False,False,False,10967534,241650188710.0,5.435,36.1,High income,43,7.45,7.657,19.36,29934.105,38.441,0.002,0.232,-1.868,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,0.207,1.028,0.73,0.71,0.281,0.182,3.473,0.466,0.454,0.179,0.116,0.249,0.647,0.323,0.565,0.516,False,False
300,GRC,Greece,2014,Very High,33,NOTAPPLICABLE,False,False,False,10893169,242799798246.0,5.146,35.8,High income,48,7.219,7.368,18.79,28266.357,32.873,0.002,0.222,-1.711,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,0.149,1.021,0.713,0.698,0.274,0.182,3.304,0.458,0.448,0.176,0.117,0.255,0.665,0.242,0.565,0.5,False,False
300,GRC,Greece,2015,Very High,33,NOTAPPLICABLE,False,False,False,10820902,242323725826.0,4.857,36.0,High income,54,6.924,7.005,17.81,28807.496,39.583,0.002,0.212,-1.947,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,0.081,1.012,0.701,0.693,0.273,0.169,3.108,0.449,0.444,0.175,0.108,0.24,0.618,0.145,0.516,0.435,False,False
300,GRC,Greece,2016,Very High,33,NOTAPPLICABLE,False,False,False,10775506,241143085639.0,5.033,35.0,High income,55,6.622,7.041,16.77,28489.859,39.518,0.002,0.202,-2.179,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,0.419,1.063,0.76,0.715,0.3,0.177,3.271,0.494,0.465,0.195,0.115,0.232,0.589,0.129,0.5,0.419,False,False
300,GRC,Greece,2017,Very High,33,NOTAPPLICABLE,False,False,False,10753532,243776808141.0,5.227,34.4,High income,53,6.96,7.327,15.94,29962.0,36.637,0.002,0.208,-2.328,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,0.367,1.053,0.751,0.713,0.328,0.174,3.429,0.493,0.468,0.215,0.114,0.232,0.532,0.161,0.532,0.403,False,False
300,GRC,Greece,2018,Very High,33,NOTAPPLICABLE,False,False,False,10730846,247844015413.0,5.358,32.9,High income,50,6.689,7.587,14.94,30199.467,42.326,0.002,0.195,-0.135,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,0.898,1.134,0.801,0.706,0.359,0.177,3.595,0.537,0.474,0.241,0.119,0.221,0.495,0.21,0.516,0.403,False,False
300,GRC,Greece,2019,Very High,33,NOTAPPLICABLE,False,False,False,10718581,252514250712.0,5.287,33.1,High income,51,6.133,7.026,15.17,29564.295,42.361,0.002,0.177,-2.258,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,0.893,1.146,0.862,0.752,0.349,0.179,3.537,0.577,0.503,0.233,0.12,0.207,0.513,0.194,0.468,0.387,False,False
300,GRC,Greece,2020,Very High,33,NOTAPPLICABLE,False,False,False,10699370,229777821500.0,5.515,33.6,High income,48,5.194,6.41,15.17,25885.273,46.031,0.002,0.158,-1.752,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,1.216,1.234,1.062,0.86,0.364,0.213,3.662,0.705,0.571,0.241,0.141,0.201,0.586,0.242,0.468,0.387,False,False
300,GRC,Greece,2021,Very High,33,NOTAPPLICABLE,False,False,False,10579561,249158215293.0,5.723,32.9,High income,46,5.438,6.765,15.17,28596.289,57.441,0.002,0.156,-1.811,Europe,Southern Europe,Northern Hemisphere,39.0,22.0,1.327,1.244,1.052,0.846,0.377,0.2,3.84,0.706,0.568,0.253,0.134,0.19,0.53,0.274,0.468,0.387,False,False
191,HRV,Croatia,2013,Very High,40,NOTAPPLICABLE,False,False,False,4242403,80064089923.0,5.661,32.0,High income,39,4.337,5.675,16.33,22645.891,24.161,0.001,0.052,-0.323,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.338,1.309,1.305,0.998,0.347,0.25,3.849,0.887,0.678,0.236,0.17,0.192,0.721,0.387,0.355,0.403,False,False
191,HRV,Croatia,2014,Very High,40,NOTAPPLICABLE,False,False,False,4219485,79720242860.0,5.71,32.1,High income,39,4.183,4.778,15.32,22753.666,25.72,0.001,0.05,-0.097,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,0.595,1.142,1.365,1.195,0.373,0.251,3.877,0.927,0.811,0.253,0.17,0.184,0.673,0.387,0.274,0.387,False,False
191,HRV,Croatia,2015,Very High,40,NOTAPPLICABLE,False,False,False,4183732,81731110395.0,5.759,31.1,High income,40,4.253,5.364,15.74,21755.668,19.449,0.001,0.05,-0.201,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.111,1.261,1.354,1.074,0.366,0.265,3.968,0.933,0.74,0.252,0.182,0.195,0.723,0.371,0.323,0.387,False,False
191,HRV,Croatia,2016,Very High,40,NOTAPPLICABLE,False,False,False,4136438,84640158587.0,5.488,30.9,High income,45,4.371,5.587,16.97,22901.484,21.289,0.001,0.051,-0.799,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.216,1.278,1.256,0.982,0.323,0.24,3.792,0.868,0.679,0.223,0.166,0.191,0.741,0.29,0.339,0.452,False,False
191,HRV,Croatia,2017,Very High,40,NOTAPPLICABLE,False,False,False,4079198,87528490789.0,5.293,30.4,High income,48,4.587,5.713,16.48,23235.795,18.124,0.001,0.052,-0.911,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.126,1.245,1.154,0.926,0.321,0.228,3.684,0.803,0.645,0.224,0.159,0.197,0.709,0.242,0.323,0.427,False,False
191,HRV,Croatia,2018,Very High,40,NOTAPPLICABLE,False,False,False,4024868,89979865983.0,5.321,29.7,High income,51,4.396,6.142,16.81,24388.486,25.074,0.001,0.048,-0.619,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.746,1.397,1.21,0.866,0.317,0.218,3.741,0.851,0.609,0.223,0.153,0.18,0.689,0.194,0.387,0.435,False,False
191,HRV,Croatia,2019,Very High,40,NOTAPPLICABLE,False,False,False,3986338,93057982684.0,5.432,28.9,High income,47,4.47,6.038,17.06,24035.391,22.018,0.001,0.048,-0.186,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.568,1.351,1.215,0.9,0.318,0.226,3.862,0.864,0.64,0.226,0.161,0.186,0.71,0.258,0.371,0.452,False,False
191,HRV,Croatia,2020,Very High,40,NOTAPPLICABLE,False,False,False,3953956,85073361985.0,5.505,29.5,High income,49,4.267,5.817,17.06,23110.643,22.578,0.001,0.048,-0.589,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.55,1.363,1.29,0.946,0.323,0.238,3.881,0.91,0.667,0.227,0.168,0.185,0.738,0.226,0.403,0.452,False,False
191,HRV,Croatia,2021,Very High,40,NOTAPPLICABLE,False,False,False,3924607,96194363488.0,5.882,28.9,High income,41,4.434,6.046,17.06,25050.172,27.782,0.001,0.047,-0.884,Europe,Southern Europe,Northern Hemisphere,45.1667,15.5,1.612,1.364,1.327,0.973,0.345,0.235,4.182,0.943,0.692,0.245,0.167,0.177,0.681,0.355,0.387,0.452,False,False
348,HUN,Hungary,2013,Very High,46,NOTAPPLICABLE,False,False,False,9889344,209511661762.0,4.775,31.5,High income,58,4.397,6.013,13.24,24070.496,9.747,0.002,0.123,-0.986,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.616,1.368,1.086,0.794,0.361,0.198,3.271,0.744,0.544,0.247,0.136,0.183,0.55,0.081,0.371,0.339,False,False
348,HUN,Hungary,2014,Very High,46,NOTAPPLICABLE,False,False,False,9862843,218378634753.0,4.788,30.9,High income,57,4.425,5.953,14.93,24158.225,11.428,0.002,0.123,-0.941,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.528,1.345,1.082,0.804,0.321,0.198,3.309,0.748,0.556,0.222,0.137,0.183,0.618,0.097,0.371,0.371,False,False
348,HUN,Hungary,2015,Very High,46,NOTAPPLICABLE,False,False,False,9839211,226474616785.0,4.8,30.4,High income,55,4.733,6.031,13.55,25514.207,11.477,0.002,0.132,-0.828,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.298,1.274,1.014,0.796,0.354,0.188,3.341,0.706,0.554,0.247,0.131,0.186,0.531,0.129,0.387,0.355,False,False
348,HUN,Hungary,2016,Very High,46,NOTAPPLICABLE,False,False,False,9810529,231459349147.0,5.145,30.3,High income,51,4.795,6.182,13.92,26042.918,11.612,0.002,0.133,-0.743,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.387,1.289,1.073,0.832,0.37,0.198,3.586,0.748,0.58,0.258,0.138,0.184,0.535,0.194,0.403,0.355,False,False
348,HUN,Hungary,2017,Very High,46,NOTAPPLICABLE,False,False,False,9785608,241347220007.0,5.324,30.6,High income,47,5.051,6.737,13.85,27519.338,11.941,0.002,0.137,-0.764,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.686,1.334,1.054,0.79,0.384,0.193,3.695,0.732,0.548,0.267,0.134,0.184,0.503,0.258,0.435,0.339,False,False
348,HUN,Hungary,2018,Very High,46,NOTAPPLICABLE,False,False,False,9774395,254289117363.0,5.62,30.6,High income,44,5.051,6.822,14.75,27746.227,13.069,0.002,0.134,-0.73,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.771,1.351,1.113,0.824,0.381,0.203,3.9,0.772,0.572,0.264,0.141,0.182,0.532,0.306,0.435,0.387,False,False
348,HUN,Hungary,2019,Very High,46,NOTAPPLICABLE,False,False,False,9770346,266658311342.0,5.758,30.6,High income,41,5.031,6.661,15.27,28135.389,15.402,0.002,0.133,-1.452,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.63,1.324,1.145,0.864,0.377,0.205,3.996,0.794,0.6,0.262,0.142,0.179,0.543,0.355,0.419,0.403,False,False
348,HUN,Hungary,2020,Very High,46,NOTAPPLICABLE,False,False,False,9749459,254563881936.0,6.0,30.6,High income,36,4.832,6.203,15.27,27727.416,18.299,0.002,0.134,-0.513,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.371,1.284,1.242,0.967,0.393,0.216,4.164,0.862,0.671,0.273,0.15,0.174,0.551,0.435,0.435,0.403,False,False
348,HUN,Hungary,2021,Very High,46,NOTAPPLICABLE,False,False,False,9707848,272892486007.0,5.992,30.6,High income,36,4.978,6.737,15.27,29250.391,21.808,0.003,0.131,-0.728,Europe,Eastern Europe,Northern Hemisphere,47.0,20.0,1.759,1.353,1.204,0.889,0.392,0.205,4.158,0.835,0.617,0.272,0.142,0.17,0.522,0.435,0.452,0.403,False,False
360,IDN,Indonesia,2013,High,114,EAP,False,False,False,255852464,2437876929100.0,5.348,38.9,Upper middle income,46,1.929,1.991,6.5,7131.105,82.807,0.034,1.399,4.843,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,0.062,1.032,2.772,2.686,0.823,0.75,3.268,1.694,1.641,0.503,0.458,0.271,0.911,0.274,0.129,0.097,False,False
360,IDN,Indonesia,2014,High,114,EAP,False,False,False,258877395,2559933272409.0,5.374,38.8,Upper middle income,45,1.924,1.97,6.53,7171.866,87.533,0.035,1.404,5.172,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,0.046,1.024,2.793,2.728,0.823,0.749,3.289,1.709,1.67,0.504,0.459,0.268,0.911,0.29,0.113,0.065,False,False
360,IDN,Indonesia,2015,High,114,EAP,False,False,False,261799249,2684763880628.0,5.399,38.2,Upper middle income,44,2.105,2.083,6.65,7243.952,76.045,0.036,1.557,6.847,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,-0.022,0.99,2.565,2.592,0.812,0.745,3.337,1.585,1.602,0.502,0.461,0.291,0.918,0.306,0.113,0.081,False,False
360,IDN,Indonesia,2016,High,114,EAP,False,False,False,264627429,2819889903036.0,5.314,36.9,Upper middle income,47,2.071,2.073,6.34,7120.307,109.633,0.036,1.548,3.304,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,0.002,1.001,2.566,2.563,0.838,0.746,3.353,1.619,1.617,0.529,0.471,0.291,0.89,0.258,0.113,0.081,False,False
360,IDN,Indonesia,2017,High,114,EAP,False,False,False,267346654,2962852274581.0,5.262,36.4,Upper middle income,51,2.136,2.123,6.48,7569.616,111.897,0.037,1.587,2.923,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,-0.013,0.994,2.463,2.479,0.812,0.695,3.347,1.567,1.577,0.517,0.442,0.282,0.856,0.194,0.129,0.065,False,False
360,IDN,Indonesia,2018,High,114,EAP,False,False,False,269951847,3116158974437.0,5.093,36.3,Upper middle income,55,2.25,2.248,6.66,7896.082,171.458,0.038,1.653,2.919,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,-0.002,0.999,2.264,2.266,0.765,0.645,3.244,1.442,1.443,0.487,0.411,0.285,0.843,0.129,0.145,0.065,False,False
360,IDN,Indonesia,2019,High,114,EAP,False,False,False,272489381,3272568062078.0,5.192,35.4,Upper middle income,53,2.441,2.438,6.77,8271.658,194.482,0.038,1.793,3.739,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,-0.003,0.999,2.127,2.13,0.767,0.628,3.354,1.374,1.376,0.495,0.405,0.295,0.818,0.161,0.161,0.081,False,False
360,IDN,Indonesia,2020,High,114,EAP,False,False,False,274814861,3204972631957.0,5.286,35.3,Upper middle income,52,2.268,2.292,6.77,7700.858,225.746,0.039,1.773,2.438,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,0.024,1.011,2.331,2.306,0.781,0.686,3.42,1.508,1.492,0.505,0.444,0.295,0.879,0.177,0.161,0.081,False,False
360,IDN,Indonesia,2021,High,114,EAP,False,False,False,276758056,3323654666991.0,5.345,35.5,Upper middle income,51,2.287,2.267,6.77,7937.188,243.844,0.04,1.717,2.503,Asia,South-eastern Asia,Southern Hemisphere,-5.0,120.0,-0.02,0.991,2.337,2.358,0.79,0.673,3.448,1.508,1.521,0.509,0.434,0.288,0.853,0.194,0.145,0.081,False,False
372,IRL,Ireland,2013,Very High,8,NOTAPPLICABLE,False,False,False,4624686,222738952818.0,7.076,33.5,High income,14,8.061,9.516,25.38,35677.523,15.832,0.001,0.106,1.074,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,1.455,1.18,0.878,0.744,0.279,0.198,4.706,0.584,0.495,0.185,0.132,0.226,0.711,0.79,0.645,0.661,False,False
372,IRL,Ireland,2014,Very High,8,NOTAPPLICABLE,False,False,False,4658236,236178350686.0,7.008,31.9,High income,14,7.911,9.6,26.37,35325.18,17.889,0.001,0.104,0.709,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,1.689,1.214,0.886,0.73,0.266,0.198,4.772,0.603,0.497,0.181,0.135,0.224,0.746,0.79,0.677,0.71,False,False
372,IRL,Ireland,2015,Very High,8,NOTAPPLICABLE,False,False,False,4702497,249955928768.0,6.94,31.8,High income,15,8.233,9.314,27.92,36983.117,21.597,0.001,0.109,1.214,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,1.081,1.131,0.843,0.745,0.249,0.188,4.733,0.575,0.508,0.17,0.128,0.223,0.755,0.774,0.677,0.71,False,False
372,IRL,Ireland,2016,Very High,8,NOTAPPLICABLE,False,False,False,4753506,255118282428.0,6.907,32.8,High income,15,8.492,9.442,32.19,38268.473,20.85,0.001,0.114,1.34,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,0.95,1.112,0.813,0.732,0.215,0.18,4.642,0.547,0.492,0.144,0.121,0.222,0.841,0.774,0.694,0.806,False,False
372,IRL,Ireland,2017,Very High,8,NOTAPPLICABLE,False,False,False,4810258,266528546717.0,6.977,31.4,High income,12,8.116,9.492,31.29,37987.566,24.831,0.001,0.109,1.324,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,1.376,1.17,0.86,0.735,0.223,0.184,4.786,0.59,0.504,0.153,0.126,0.214,0.824,0.823,0.694,0.758,False,False
372,IRL,Ireland,2018,Very High,8,NOTAPPLICABLE,False,False,False,4872559,282500483309.0,6.977,30.6,High income,11,7.988,9.507,37.25,38347.988,28.057,0.001,0.106,1.118,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,1.519,1.19,0.873,0.734,0.187,0.182,4.842,0.606,0.509,0.13,0.126,0.208,0.971,0.839,0.694,0.919,False,False
372,IRL,Ireland,2019,Very High,8,NOTAPPLICABLE,False,False,False,4933493,294503693886.0,7.021,30.3,High income,13,7.54,9.37,49.25,38065.551,32.338,0.001,0.1,0.858,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,1.83,1.243,0.931,0.749,0.143,0.184,4.894,0.649,0.522,0.099,0.129,0.198,1.294,0.806,0.71,0.984,False,False
372,IRL,Ireland,2020,Very High,8,NOTAPPLICABLE,False,False,False,4982602,274762344680.0,7.094,29.2,High income,13,7.035,7.986,49.25,35439.918,36.334,0.001,0.1,0.174,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,0.951,1.135,1.008,0.888,0.144,0.2,5.023,0.714,0.629,0.102,0.142,0.199,1.39,0.806,0.645,0.984,False,False
372,IRL,Ireland,2021,Very High,8,NOTAPPLICABLE,False,False,False,5028428,287639621097.0,7.085,29.4,High income,13,7.452,8.353,49.25,35772.973,31.71,0.001,0.102,0.36,Europe,Northern Europe,Northern Hemisphere,53.0,-8.0,0.901,1.121,0.951,0.848,0.144,0.198,5.002,0.671,0.599,0.102,0.14,0.208,1.377,0.806,0.661,0.984,False,False
364,IRN,Iran,2013,High,76,SA,False,False,False,80414689,1287095594893.0,4.643,34.0,Upper middle income,59,7.586,6.043,12.06,33255.664,38.024,0.007,1.729,-0.293,Asia,Southern Asia,Northern Hemisphere,32.0,53.0,-1.543,0.797,0.612,0.768,0.385,0.14,3.064,0.404,0.507,0.254,0.092,0.228,0.363,0.065,0.387,0.306,False,False
364,IRN,Iran,2014,High,76,SA,False,False,False,81502045,1352737013920.0,4.664,34.8,Upper middle income,59,7.904,6.462,11.88,34196.25,37.562,0.007,1.816,-0.316,Asia,Southern Asia,Northern Hemisphere,32.0,53.0,-1.442,0.818,0.59,0.722,0.393,0.136,3.041,0.385,0.471,0.256,0.089,0.231,0.347,0.065,0.435,0.306,False,False
364,IRN,Iran,2015,High,76,SA,False,False,False,82619365,1331012211481.0,4.686,35.3,Upper middle income,57,7.77,7.109,11.06,33441.344,33.961,0.008,1.813,-0.283,Asia,Southern Asia,Northern Hemisphere,32.0,53.0,-0.661,0.915,0.603,0.659,0.424,0.14,3.032,0.39,0.427,0.274,0.091,0.232,0.331,0.097,0.565,0.29,False,False
364,IRN,Iran,2016,High,76,SA,False,False,False,83812230,1413723685657.0,4.813,35.9,Upper middle income,56,7.692,6.342,10.9,34845.238,39.221,0.008,1.822,-0.285,Asia,Southern Asia,Northern Hemisphere,32.0,53.0,-1.35,0.824,0.626,0.759,0.442,0.138,3.085,0.401,0.486,0.283,0.089,0.221,0.313,0.113,0.435,0.29,False,False
364,IRN,Iran,2017,High,76,SA,False,False,False,85026761,1486668357750.0,4.692,36.7,Upper middle income,59,8.19,6.678,10.96,35561.832,44.166,0.008,1.936,-0.284,Asia,Southern Asia,Northern Hemisphere,32.0,53.0,-1.512,0.815,0.573,0.703,0.428,0.132,2.97,0.363,0.445,0.271,0.084,0.23,0.308,0.065,0.419,0.29,False,False
